nitrogen,phosphorus,potassium,temperature,ph,rainfall,crop,data_source
22,80,20,23.00884744,5.669560726,100.118612,kidneybeans,kaggle_crop
27,24,29,26.61423461,6.142010637,191.006688,coconut,kaggle_crop
83,25,53,26.49195283,6.057697106,57.72799157,watermelon,kaggle_crop
39,139,201,41.18664903,5.5399808120000005,68.68895899,grapes,kaggle_crop
3,69,23,28.67408774,7.299360767,42.96018627,lentil,kaggle_crop
7,17,26,34.89226666,6.414526606,91.63074547,mango,kaggle_crop
31,8,7,34.51465139,7.163245982,103.5684926,orange,kaggle_crop
89,60,19,25.19192419,5.913664501,78.06639649,maize,kaggle_crop
73,58,21,19.97215954,6.596060648,60.65171481,maize,kaggle_crop
80,30,25,26.24092174,7.487266991,148.37712019999995,coffee,kaggle_crop
129,60,22,24.58453146,5.947448589,71.94608134,cotton,kaggle_crop
35,66,81,19.37101121,6.138243973,85.24819851,chickpea,kaggle_crop
26,68,24,28.04849594,7.504930973,37.15824966,lentil,kaggle_crop
69,67,52,27.71948962,6.827305908,82.83061083,papaya,kaggle_crop
39,17,45,18.09691127,6.9244907310000015,104.88188999999998,pomegranate,kaggle_crop
9,77,17,21.65845777,6.280725549,38.07659414,lentil,kaggle_crop
20,29,27,25.09897688,6.047044342,157.7592626,coconut,kaggle_crop
1,59,23,27.46852989,7.184398832,43.78420984,mungbean,kaggle_crop
35,52,15,28.69841277,9.93509073,65.67591794,mothbeans,kaggle_crop
108,89,53,29.12036889,5.908770059,112.3982055,banana,kaggle_crop
3,58,21,25.36140526,9.160691747,55.60523179,mothbeans,kaggle_crop
31,75,18,15.46789263,5.824208308999999,88.88796102,kidneybeans,kaggle_crop
16,143,197,22.61711614,5.90402645,116.9256766,apple,kaggle_crop
3,141,197,21.98141856,6.142803397000001,115.4789148,apple,kaggle_crop
29,75,75,19.62416326,7.064790365,88.4585692,chickpea,kaggle_crop
7,20,12,16.53460397,6.475275337,110.0447896,orange,kaggle_crop
117,27,48,26.53259325,6.835268183999999,54.30660782,watermelon,kaggle_crop
93,85,49,27.96799119,5.694243847,119.4765557,banana,kaggle_crop
1,17,6,10.78689755,6.8198271,117.5293447,orange,kaggle_crop
29,71,18,22.17499963,6.410441476,53.46622584,lentil,kaggle_crop
24,18,6,26.56608303,6.285312759,116.3796525,orange,kaggle_crop
56,67,78,17.57445618,8.255450758,77.81891424,chickpea,kaggle_crop
42,67,77,18.99424448,7.114405288,78.69707199,chickpea,kaggle_crop
47,46,52,23.19451074,6.502289472999999,206.3999208,papaya,kaggle_crop
38,14,37,21.80523051,6.658402594,102.6488846,pomegranate,kaggle_crop
12,71,19,24.91079638,7.142611056000002,42.19740397,lentil,kaggle_crop
39,58,85,17.88776475,5.9969320370000005,68.54932919,chickpea,kaggle_crop
17,57,20,28.50677929,3.793575185,66.1761456,mothbeans,kaggle_crop
27,139,205,22.48403042,5.7721799460000005,105.5473627,apple,kaggle_crop
12,66,20,27.41434987,7.336117221,44.43177543,lentil,kaggle_crop
45,47,55,38.4191628,6.751452932,119.2653877,papaya,kaggle_crop
21,39,20,27.06179658,7.388007482999999,60.74583498,mothbeans,kaggle_crop
108,88,55,26.28845991,5.891458107,113.8729798,banana,kaggle_crop
42,59,55,40.10207731,6.979102243,149.1199989,papaya,kaggle_crop
71,52,18,25.10787449,5.790770202999999,78.16077693,maize,kaggle_crop
32,121,199,39.37102553,6.129812716,74.08101744,grapes,kaggle_crop
61,53,43,26.40323239,6.349606327,223.3671883,rice,kaggle_crop
6,139,199,25.67385024,6.29099842,74.10919422,grapes,kaggle_crop
30,79,22,18.28766124,6.254216611,48.60449438,lentil,kaggle_crop
39,76,76,19.96837462,8.135900726000001,69.15759062,chickpea,kaggle_crop
38,6,25,25.54963273,6.156259104,191.2996157,coconut,kaggle_crop
26,122,202,22.44516988,5.617227184,107.1843273,apple,kaggle_crop
8,72,17,20.57341244,5.711439256,87.87869161,kidneybeans,kaggle_crop
50,64,25,28.84079155,6.734447425,70.25496749,blackgram,kaggle_crop
107,42,24,22.04612876,6.144631795,86.00758678,cotton,kaggle_crop
32,12,30,25.39241091,5.579845008,218.080385,coconut,kaggle_crop
36,57,16,28.61409059,8.292875733999999,57.02891698,mothbeans,kaggle_crop
89,45,36,21.32504158,6.442475375,185.4974732,rice,kaggle_crop
77,38,36,21.8652524,5.953933276,224.55501690000003,rice,kaggle_crop
40,18,43,19.38603815,5.767372539,109.91309840000002,pomegranate,kaggle_crop
27,62,24,28.63005477,7.353876754,62.2737345,blackgram,kaggle_crop
40,55,18,30.38257873,7.115994051,47.95406479,mothbeans,kaggle_crop
7,141,195,23.8812458,5.514253142,104.9116663,apple,kaggle_crop
4,136,204,29.93707596,5.898944282,65.52279323,grapes,kaggle_crop
39,5,31,27.10134661,5.551963184,150.9502632,coconut,kaggle_crop
108,22,46,26.17668721,6.121168559,53.33484977,watermelon,kaggle_crop
22,68,16,27.70496805,7.74672376,37.46160727,lentil,kaggle_crop
60,51,36,22.69657794,6.028321557999999,256.9964761,rice,kaggle_crop
5,45,21,28.36291385,6.487124217000001,43.05130077,mungbean,kaggle_crop
25,121,201,30.50734778,5.594240602999999,70.08200379,grapes,kaggle_crop
49,72,15,31.55846339,7.137004749,74.86960831,blackgram,kaggle_crop
38,132,197,20.42094753,5.931101816,66.93065667,grapes,kaggle_crop
28,69,16,29.77013109,6.547361617999999,35.69674138,lentil,kaggle_crop
13,28,33,28.130115000000004,5.686972967000001,151.0761899,coconut,kaggle_crop
63,44,41,24.17298839,5.583370042,257.0343554,rice,kaggle_crop
119,9,50,26.74550678,6.251286661,40.794305,watermelon,kaggle_crop
0,26,31,25.0707247,5.547933273,192.9036306,coconut,kaggle_crop
56,58,49,37.13165026,6.69215564,172.47880619999995,papaya,kaggle_crop
32,141,203,21.25941052,5.821347769,109.06584709999998,apple,kaggle_crop
14,48,21,29.24598976,6.991242362,53.43228915,mungbean,kaggle_crop
108,60,17,22.75805656,6.558902588,97.76600619,cotton,kaggle_crop
17,73,18,19.50112224,5.632353113,197.3752649,pigeonpeas,kaggle_crop
110,28,46,24.29105004,6.49889585,51.26046418,watermelon,kaggle_crop
36,66,15,30.08545364,6.668238556,67.1367443,blackgram,kaggle_crop
58,71,15,27.82592799,6.919243702,74.01229707,blackgram,kaggle_crop
98,25,52,25.2801372,6.224066378,49.29456609,watermelon,kaggle_crop
17,67,18,31.2192752,5.611510977000001,129.20286529999998,pigeonpeas,kaggle_crop
119,72,55,25.99069521,6.220643671,112.0777152,banana,kaggle_crop
90,49,21,24.84016732,6.4725232870000005,74.05474936,maize,kaggle_crop
100,32,26,25.234661,6.043485685,124.2261737,coffee,kaggle_crop
8,58,17,28.75273118,7.286049977999999,35.15426171,lentil,kaggle_crop
13,60,25,17.13692774,5.68597166,128.256862,kidneybeans,kaggle_crop
18,57,21,27.37659643,6.155915975,49.47371773,lentil,kaggle_crop
53,55,55,33.32315744,6.709668804,234.496633,papaya,kaggle_crop
58,66,79,20.99373558,8.718192847000001,93.55280105,chickpea,kaggle_crop
32,70,20,20.89342749,6.208843215,195.5697875,pigeonpeas,kaggle_crop
34,65,19,23.43974653,5.94239222,45.40277297,lentil,kaggle_crop
103,40,30,27.30901814,6.3483162570000005,141.48316440000005,coffee,kaggle_crop
58,55,47,26.05375792,6.7424900270000006,240.6863901,papaya,kaggle_crop
68,52,49,24.42561272,6.577192175,63.35298768,papaya,kaggle_crop
20,60,25,27.3254209,6.726469087999999,61.19250859,blackgram,kaggle_crop
93,56,36,24.01497622,6.98435366,185.2773389,rice,kaggle_crop
94,54,17,23.39128187,5.871647806,107.3198135,maize,kaggle_crop
37,11,36,24.24779615,6.710143266,106.9216033,pomegranate,kaggle_crop
37,36,27,27.552973600000005,5.910634533,90.40332704,mango,kaggle_crop
56,76,16,28.27265858,7.5131510760000015,63.29900785,blackgram,kaggle_crop
67,43,38,25.21622704,7.299304715,195.8645552,jute,kaggle_crop
89,47,38,25.52468965,6.002524871,151.8869972,jute,kaggle_crop
140,40,17,22.72767171,6.006085786,77.55176318,cotton,kaggle_crop
35,30,34,28.2974764,6.141502001,182.4482352,coconut,kaggle_crop
21,74,15,29.49096726,6.471862118,153.2504506,pigeonpeas,kaggle_crop
0,12,7,20.18432263,6.969249676,116.8130969,orange,kaggle_crop
99,41,36,24.45802087,6.738652179,182.5616319,rice,kaggle_crop
97,36,45,22.2286982,6.939083505,278.0791793,rice,kaggle_crop
87,54,20,25.61707368,6.576418207000001,108.8303762,maize,kaggle_crop
116,81,55,26.42313317,5.915546415,95.12322062,banana,kaggle_crop
4,41,20,28.14720892,6.647965508,37.44800463,mungbean,kaggle_crop
8,59,18,29.50523036,6.216814453,187.8961851,pigeonpeas,kaggle_crop
31,137,196,22.14464104,6.400321212000001,120.6310784,apple,kaggle_crop
92,35,40,22.17931888,6.3573893660000005,200.0882787,rice,kaggle_crop
7,144,195,22.96388477,5.85648105,104.64729859999998,apple,kaggle_crop
84,21,55,28.47090661,6.494251024,21.08484101,muskmelon,kaggle_crop
2,120,203,23.12652652,5.893492998999999,108.62118329999998,apple,kaggle_crop
29,70,15,30.33499674,6.872594461,74.16699119,blackgram,kaggle_crop
24,53,17,28.95451232,6.421271178,57.65901369,mungbean,kaggle_crop
2,123,205,22.36629253,5.739652177000001,124.9831618,apple,kaggle_crop
16,80,20,31.24021696,7.3393209289999986,122.0146733,pigeonpeas,kaggle_crop
114,40,17,24.32630461,6.363406102000001,69.45072055,cotton,kaggle_crop
28,122,197,19.89363946,5.856575335,69.66256816,grapes,kaggle_crop
4,43,18,29.02955344,8.840656256,72.98016599,mothbeans,kaggle_crop
4,6,7,23.01014302,6.708889665,112.6738296,orange,kaggle_crop
36,80,21,33.64769646,7.066087261,100.4673278,pigeonpeas,kaggle_crop
111,87,48,26.3985515,5.571401169,98.16752001,banana,kaggle_crop
68,41,16,21.77689322,6.158830619,102.0861694,maize,kaggle_crop
4,59,19,26.25070298,7.621494566,40.8106299,lentil,kaggle_crop
30,70,79,20.26942271,7.313122235,69.64449182,chickpea,kaggle_crop
38,60,76,18.65054116,8.868741443,77.92798682,chickpea,kaggle_crop
95,82,48,27.39489579,5.719014989,92.78133617,banana,kaggle_crop
117,86,53,25.19640218,5.703381727999999,115.8586081,banana,kaggle_crop
5,144,205,21.42177231,6.184922574,102.8045658,apple,kaggle_crop
26,51,25,28.76488954,7.792508067999999,55.21606732,mothbeans,kaggle_crop
115,11,46,24.41592661,6.623167177000001,40.32161859,watermelon,kaggle_crop
0,67,22,29.82112112,6.5937983870000005,51.56461082,lentil,kaggle_crop
21,44,18,27.06909959,7.12851089,50.46746116,mungbean,kaggle_crop
27,64,15,20.16080524,5.514927264,138.2362122,kidneybeans,kaggle_crop
80,71,47,27.50527651,6.156373499,105.0776992,banana,kaggle_crop
85,95,47,25.94019018,6.211833161,119.84797,banana,kaggle_crop
5,8,5,11.03367937,6.562594972,112.7715925,orange,kaggle_crop
69,55,38,22.70883798,5.70080568,271.3248604,rice,kaggle_crop
28,48,15,25.16125354,9.254089438,40.89732789,mothbeans,kaggle_crop
8,16,6,12.22816189,7.106650373,108.4161706,orange,kaggle_crop
86,79,45,27.81251452,5.80766417,99.20961514,banana,kaggle_crop
11,27,30,27.69637763,6.39474303,89.85646496,mango,kaggle_crop
42,62,75,18.17912258,7.010570541,81.84997529,chickpea,kaggle_crop
36,27,26,26.58413917,6.25449571,171.6262299,coconut,kaggle_crop
63,58,47,26.83054058,6.864143752,144.66564440000005,papaya,kaggle_crop
25,7,35,28.38503882,5.55771171,189.67113490000003,coconut,kaggle_crop
116,71,47,27.57278064,6.435785799,91.34276507,banana,kaggle_crop
59,55,79,20.36720401,8.766128654,82.2545577,chickpea,kaggle_crop
40,64,47,32.50037548,6.893509446,71.73759526,papaya,kaggle_crop
13,17,45,21.25433607,7.159520979,106.2784673,pomegranate,kaggle_crop
115,18,53,29.17052093,6.0124803510000016,22.06994464,muskmelon,kaggle_crop
93,58,38,20.61521424,6.932400225,279.5451717,rice,kaggle_crop
125,39,21,25.03149561,7.954629324,95.0191318,cotton,kaggle_crop
118,31,34,27.54823036,6.123796057000001,181.4170812,coffee,kaggle_crop
66,44,20,19.0781471,6.740000687999999,80.72515943,maize,kaggle_crop
90,39,37,24.81441246,6.86106911,190.7886386,jute,kaggle_crop
37,57,20,31.1006247,7.354286985,70.79934452,mothbeans,kaggle_crop
30,25,31,26.31270635,5.804965067,208.1181381,coconut,kaggle_crop
13,47,20,29.21780035,6.54450214,43.1386631,mungbean,kaggle_crop
108,38,24,23.41022496,7.442217061,78.82199603,cotton,kaggle_crop
4,23,5,22.67594476,7.477935216,110.3332655,orange,kaggle_crop
40,136,202,22.85267372,5.935336307999999,117.53140259999998,apple,kaggle_crop
22,67,22,29.03017561,7.475926645,54.93937710000001,lentil,kaggle_crop
16,8,9,24.60297538,7.601189842999999,111.2948115,orange,kaggle_crop
62,56,35,25.97825807,6.235357637999999,163.3488091,jute,kaggle_crop
20,45,22,29.5888162,6.904587016,54.96121262,mungbean,kaggle_crop
36,58,25,28.66024187,8.399135957999999,36.92629678,mothbeans,kaggle_crop
18,125,204,22.35548159,6.046673619,116.7366261,apple,kaggle_crop
29,138,197,22.19055385,5.830892252000001,121.6622761,apple,kaggle_crop
22,8,33,28.43572863,5.665785202,203.9283708,coconut,kaggle_crop
7,79,23,19.6365349,5.821649914,96.65888933,kidneybeans,kaggle_crop
17,77,24,20.76952209,5.568456899,109.0193712,kidneybeans,kaggle_crop
22,60,24,18.78226261,5.630664753,104.2570723,kidneybeans,kaggle_crop
63,58,50,43.03714283,6.720744449,41.5856585,papaya,kaggle_crop
59,63,18,31.65531175,6.52669158,66.69096751,blackgram,kaggle_crop
60,58,37,26.13871511,6.067302109,171.4892533,jute,kaggle_crop
36,128,204,25.23542319,5.695792761,67.03840888,grapes,kaggle_crop
36,29,13,20.68185224,7.829507245,109.7513927,orange,kaggle_crop
66,47,36,24.85441411,6.57256106,175.572958,jute,kaggle_crop
23,39,22,29.25649321,6.86483915,42.02483277,mungbean,kaggle_crop
35,63,76,17.81564548,7.714153037999999,90.82097601,chickpea,kaggle_crop
82,78,46,25.05802193,5.738678895,110.4408803,banana,kaggle_crop
94,50,37,25.66585205,6.94801983,209.5869708,rice,kaggle_crop
107,12,46,29.57240298,6.559763394,27.56918621,muskmelon,kaggle_crop
4,18,37,22.91843172,7.13147457,106.2817706,pomegranate,kaggle_crop
98,18,27,27.56088634,6.516312148,167.43580749999995,coffee,kaggle_crop
82,35,44,26.96656378,6.239011,169.8391177,jute,kaggle_crop
93,26,27,24.59245684,7.288211994,137.70440469999997,coffee,kaggle_crop
14,75,24,24.54757829,6.436160044,118.3606557,pigeonpeas,kaggle_crop
22,60,18,19.59221047,6.74398035,41.7704893,lentil,kaggle_crop
6,142,202,27.23708304,6.224542938,70.42508897,grapes,kaggle_crop
5,15,38,18.26233221,5.709380472,108.0756727,pomegranate,kaggle_crop
80,52,39,26.41915161,7.165696848,197.2101782,jute,kaggle_crop
69,64,47,40.21199348,6.993473247000001,186.6762324,papaya,kaggle_crop
15,36,27,27.78912455,5.6437102160000014,91.01152997,mango,kaggle_crop
1,12,30,27.754298,5.56222383,131.09000759999998,coconut,kaggle_crop
29,121,196,22.84852833,6.079497202000001,123.5977843,apple,kaggle_crop
89,54,38,24.51588066,6.685346424,230.4462359,rice,kaggle_crop
57,67,25,32.34744009,7.551364319,64.55882254,blackgram,kaggle_crop
8,120,196,24.06679352,6.053662544,69.81855775,grapes,kaggle_crop
7,15,32,25.03512351,6.182232762000001,174.796583,coconut,kaggle_crop
3,78,18,20.21368219,6.887130053,50.89732989,lentil,kaggle_crop
37,77,20,25.93381964,7.080506001,51.02372773,lentil,kaggle_crop
7,60,25,28.2753171,6.397636709,56.04995423,mungbean,kaggle_crop
82,77,46,28.9470467,5.901100841,95.83016448,banana,kaggle_crop
116,38,34,23.29250318,6.020947179,183.468585,coffee,kaggle_crop
111,29,31,26.05968403,6.136286518,161.3432535,coffee,kaggle_crop
104,20,26,27.22783677,7.493191968,175.7260273,coffee,kaggle_crop
87,48,38,23.81579631,7.161865733,190.312216,jute,kaggle_crop
81,34,30,25.17787724,6.6477659970000005,135.0119649,coffee,kaggle_crop
28,7,9,34.591784600000004,6.730757538,115.5650287,orange,kaggle_crop
32,55,51,29.60718808,6.57398033,62.68710535,papaya,kaggle_crop
22,30,12,15.78144173,6.354006743999999,119.035002,orange,kaggle_crop
58,75,25,25.25596239,7.261791753,68.64685069,blackgram,kaggle_crop
32,129,201,16.36251869,6.48754639,71.55665483,grapes,kaggle_crop
27,13,6,13.36050601,7.335158382,111.2266885,orange,kaggle_crop
2,38,33,32.38697531,4.691396195,90.21633216,mango,kaggle_crop
2,143,196,22.71271308,5.669489065,109.8852597,apple,kaggle_crop
82,24,26,24.31274458,6.089443602999999,184.4103931,coffee,kaggle_crop
48,65,78,17.43732714,7.861128148,73.0926704,chickpea,kaggle_crop
18,21,35,23.2801227,6.368560522,111.1382096,pomegranate,kaggle_crop
24,37,21,30.573999,5.818219385,62.74803826,mothbeans,kaggle_crop
117,56,15,25.99237426,7.368258226,89.1188212,cotton,kaggle_crop
70,50,53,37.4620912,6.933809742999999,172.3458448,papaya,kaggle_crop
56,57,48,31.56213762,6.506120752,63.62250788,papaya,kaggle_crop
6,8,11,24.35590861,6.600948787999999,119.6946577,orange,kaggle_crop
39,65,23,25.43459777,7.685959305,41.02682925,lentil,kaggle_crop
20,69,15,23.44260668,5.934136378,107.4137246,kidneybeans,kaggle_crop
49,68,22,28.56840626,7.127064207,63.49726331,blackgram,kaggle_crop
34,47,19,27.31372793,6.568795403999999,53.15223123,mungbean,kaggle_crop
21,62,24,33.49077065,6.8473828910000005,65.45328463,blackgram,kaggle_crop
120,20,34,23.56960509,6.906124587000001,130.3797119,coffee,kaggle_crop
5,32,33,32.32362177,5.842763773,93.36718816,mango,kaggle_crop
4,36,22,27.60887393,7.012740397000001,43.80041104,mungbean,kaggle_crop
10,136,204,21.19852186,6.276198595,105.8554351,apple,kaggle_crop
31,25,38,24.96273236,6.4973666770000005,109.4169192,pomegranate,kaggle_crop
39,70,15,20.76774783,6.366355781,47.9271552,lentil,kaggle_crop
84,36,28,26.7350622,6.119892347,140.63052130000003,coffee,kaggle_crop
11,41,19,26.85911286,5.131779302,44.13827124,mothbeans,kaggle_crop
34,54,24,31.2119298,5.026003659,68.80141783,mothbeans,kaggle_crop
100,76,45,25.56703012,5.590236025,102.7867717,banana,kaggle_crop
16,7,8,22.79196751,6.420457311,116.5084074,orange,kaggle_crop
7,45,22,25.50634557,9.926212291,74.32635105,mothbeans,kaggle_crop
42,74,83,19.2582557,7.545258424,65.78042032,chickpea,kaggle_crop
25,57,19,17.15432954,5.566522896,87.99669731,kidneybeans,kaggle_crop
40,65,49,35.32876402,6.678449317999999,163.9069365,papaya,kaggle_crop
44,47,45,38.73218907,6.579441304,218.142147,papaya,kaggle_crop
56,75,15,30.20157245,7.152272256,66.37171179,blackgram,kaggle_crop
22,55,16,23.7937153,6.516317561,49.73922097,lentil,kaggle_crop
14,67,22,23.82576704,5.624690247999999,84.64143632,kidneybeans,kaggle_crop
30,120,200,38.06099482,6.234904253,65.70148216,grapes,kaggle_crop
90,15,52,27.04927452,6.448061578,23.65747461,muskmelon,kaggle_crop
30,30,35,25.00872392,6.001936419,165.8092179,coconut,kaggle_crop
64,45,43,25.62980105,5.534878156,209.9001977,rice,kaggle_crop
21,17,15,23.98289638,7.455991072000001,118.4901697,orange,kaggle_crop
101,10,47,25.5421695,6.936997681,57.57343233,watermelon,kaggle_crop
74,49,38,23.31410442,7.4880144039999985,164.49703730000004,jute,kaggle_crop
101,92,45,28.22776705,5.758054257,98.00403016,banana,kaggle_crop
27,62,77,18.19737048,6.576415562,70.18185181,chickpea,kaggle_crop
54,61,77,18.81198127,6.206582192999999,77.54294240000002,chickpea,kaggle_crop
50,59,47,40.76998685,6.747975732,209.8678411,papaya,kaggle_crop
69,66,49,40.00439101,6.52711001,92.11877372,papaya,kaggle_crop
0,69,21,25.86928193,7.072923306,36.68284038,lentil,kaggle_crop
28,67,21,21.79792649,6.250994222999999,46.62370222,lentil,kaggle_crop
36,43,22,27.82684262,6.3898821660000005,58.37249772,mungbean,kaggle_crop
21,31,32,35.38598705,5.254532213,90.29643888,mango,kaggle_crop
91,41,37,24.48556447,6.132570522999999,192.2316221,jute,kaggle_crop
23,59,19,21.98560799,5.852046999,129.5650601,kidneybeans,kaggle_crop
91,35,39,23.79391957,6.970859754,206.2611855,rice,kaggle_crop
4,40,26,27.58258929,6.720041791,95.8445641,mango,kaggle_crop
100,74,52,25.43480512,5.837258235,96.47800391,banana,kaggle_crop
88,5,47,25.86475496,6.662244646,41.16554802,watermelon,kaggle_crop
81,45,23,19.32666088,6.192360002999999,84.22969177,maize,kaggle_crop
8,26,36,18.78359608,6.804781106,102.5184759,pomegranate,kaggle_crop
1,35,34,30.79375683,6.27339822,92.21318555,mango,kaggle_crop
12,8,10,16.14820285,7.995848977,107.4287664,orange,kaggle_crop
5,55,18,33.50876355,7.322097972000001,126.6738117,pigeonpeas,kaggle_crop
72,41,36,24.09874353,6.187746776,176.8604109,jute,kaggle_crop
61,41,44,24.36972377,6.537914957999999,159.92109340000005,jute,kaggle_crop
45,58,49,30.10773379,6.827812549,75.24521981,papaya,kaggle_crop
82,46,41,23.325013100000003,6.581693772,187.3096148,jute,kaggle_crop
95,27,55,28.47212559,6.160414414,20.88620369,muskmelon,kaggle_crop
95,75,45,28.98333432,5.829898502000001,109.022564,banana,kaggle_crop
94,26,27,26.36629861,7.456460375,177.31761609999995,coffee,kaggle_crop
94,37,41,24.7634518,6.4635387070000005,179.1630865,jute,kaggle_crop
17,43,22,30.06142622,5.498340807999999,41.0550915,mothbeans,kaggle_crop
110,21,54,26.73690828,6.747537642,47.46447019,watermelon,kaggle_crop
16,73,19,18.41645629,4.684079249,163.27474730000003,pigeonpeas,kaggle_crop
111,5,47,28.03306461,6.2744528110000015,21.17924769,muskmelon,kaggle_crop
25,22,25,33.56150184,5.977413802999999,95.70525913,mango,kaggle_crop
114,27,48,27.82054812,6.528404377999999,26.32405487,muskmelon,kaggle_crop
89,41,38,23.12844351,6.344751947000001,199.83629130000003,jute,kaggle_crop
26,80,18,19.32509638,5.581021521,104.7783947,kidneybeans,kaggle_crop
24,70,16,25.17885316,6.54803469,35.03484812,lentil,kaggle_crop
10,70,19,24.84918386,7.272427638,41.61080544,lentil,kaggle_crop
43,50,48,28.28222883,6.63016515,179.27208069999998,papaya,kaggle_crop
112,73,48,29.244063800000006,5.7074889870000005,90.66727868,banana,kaggle_crop
50,47,48,24.63676897,6.712772332999999,218.2299187,papaya,kaggle_crop
82,43,38,23.28617173,5.105588355,242.3170629,rice,kaggle_crop
19,55,20,27.43329405,7.18530147,54.73367631,mungbean,kaggle_crop
95,88,52,28.00316034,6.235461772000001,94.68180316,banana,kaggle_crop
31,29,26,28.22373428,5.024124683999999,97.76832322,mango,kaggle_crop
31,79,25,23.18864385,5.902033406,63.38208822,kidneybeans,kaggle_crop
39,73,24,25.65842532,7.22405917,69.28607828,blackgram,kaggle_crop
33,59,22,22.64236876,5.946999529,122.3886015,kidneybeans,kaggle_crop
6,72,15,22.99451999,7.670178119,54.49044154,lentil,kaggle_crop
40,45,18,30.43683729,5.261285926,30.92014047,mothbeans,kaggle_crop
72,40,38,20.41447029,7.592490617,245.1511304,rice,kaggle_crop
22,70,19,18.23775702,5.515615023,69.44951585,kidneybeans,kaggle_crop
60,55,45,21.40865769,5.935745417000001,287.5766935000001,rice,kaggle_crop
115,17,55,27.57826922,6.776533055,28.08253201,muskmelon,kaggle_crop
65,60,22,25.36768364,6.6069840860000015,107.9124111,maize,kaggle_crop
25,71,24,28.49538735,7.187721817999999,74.91559514,blackgram,kaggle_crop
63,35,16,22.02720976,6.272417541,83.73280082,maize,kaggle_crop
100,52,19,23.45969093,7.903528672999999,93.50153555,cotton,kaggle_crop
35,57,25,27.0956288,8.340398059,71.12710390000002,mothbeans,kaggle_crop
1,67,21,27.52135365,6.551577598,48.06491307,lentil,kaggle_crop
23,21,26,26.45488737,5.901495543999999,149.2220255,coconut,kaggle_crop
32,13,42,23.50128217,5.786058032000001,106.61905,pomegranate,kaggle_crop
87,48,25,18.65396672,6.656730007999999,93.62039175,maize,kaggle_crop
1,62,23,15.43546065,5.607808432000001,139.0302034,kidneybeans,kaggle_crop
40,62,19,27.32198928,4.697750704,96.51524028,pigeonpeas,kaggle_crop
27,61,18,33.30711818,5.266227032,108.5090168,pigeonpeas,kaggle_crop
10,79,20,24.98287462,6.379881442,38.21370568,lentil,kaggle_crop
89,25,50,27.04863538,6.375923383,25.08146686,muskmelon,kaggle_crop
10,44,24,30.99256944,8.0344125,58.27600682,mothbeans,kaggle_crop
75,38,39,23.44676801,6.215109715,283.9338466,rice,kaggle_crop
123,44,21,25.78544484,7.6411165689999985,91.39578861,cotton,kaggle_crop
111,41,18,23.64328417,6.10539819,80.96157332,cotton,kaggle_crop
31,72,17,28.69180475,5.833031707999999,96.36222901,pigeonpeas,kaggle_crop
55,60,15,32.79766751,7.163043872,64.11411069,blackgram,kaggle_crop
81,18,50,26.80750629,6.429788072999999,58.79889057,watermelon,kaggle_crop
38,14,30,26.92449525,5.5707453860000005,194.9022136,coconut,kaggle_crop
30,44,16,29.73013036,6.442335592999999,50.91511275,mungbean,kaggle_crop
57,60,84,19.1034283,6.586777189,75.49101167,chickpea,kaggle_crop
31,53,16,28.7420098,6.452006451,48.54598575,mungbean,kaggle_crop
73,35,38,24.88921174,5.005306977,185.9461429,rice,kaggle_crop
31,37,21,27.23924995,6.713410626,37.31236904,mungbean,kaggle_crop
108,24,31,24.12832546,6.431899747999999,147.27578180000003,coffee,kaggle_crop
104,47,18,23.9656349,7.633437412,90.75616738,cotton,kaggle_crop
33,14,8,21.03200078,7.684420446,110.6823944,orange,kaggle_crop
32,55,52,37.58899717,6.967759599999999,159.6577388,papaya,kaggle_crop
61,59,17,23.33844615,6.47444292,105.0083144,maize,kaggle_crop
4,59,25,27.68515114,6.227134139,54.62243308,mungbean,kaggle_crop
23,59,25,27.826262300000003,6.320768488,56.68833819,mungbean,kaggle_crop
67,60,38,24.79853023,7.16214284,162.2847429,jute,kaggle_crop
77,55,43,25.49941707,6.663559451,193.71418280000003,jute,kaggle_crop
28,79,16,24.70626432,6.0521848810000005,53.12442925,lentil,kaggle_crop
52,60,79,19.45339934,8.380185271,75.6317566,chickpea,kaggle_crop
76,39,24,24.2547451,6.995843776,64.23845455,maize,kaggle_crop
13,75,20,30.55992394,6.979540061,178.8998611,pigeonpeas,kaggle_crop
103,17,51,25.11189154,6.209888345,44.20656987,watermelon,kaggle_crop
94,89,48,28.55980972,5.653437902,111.0843029,banana,kaggle_crop
95,12,51,25.76484262,6.681606702000001,44.22066914,watermelon,kaggle_crop
40,17,15,21.35093384,7.871063004,107.0862095,orange,kaggle_crop
34,11,10,31.75048899,7.36220835,115.1989301,orange,kaggle_crop
10,24,27,27.57283516,5.7084096010000005,145.9298935,coconut,kaggle_crop
39,69,53,25.9300384,6.964955435,241.8202079,papaya,kaggle_crop
84,25,52,24.37190239,6.12532356,44.20899581,watermelon,kaggle_crop
98,26,49,27.29035669,6.130160472999999,23.49535234,muskmelon,kaggle_crop
16,75,21,18.50692825,5.679224346,87.05132890000002,kidneybeans,kaggle_crop
25,70,16,19.63474332,5.759237003,106.3598183,kidneybeans,kaggle_crop
4,59,22,29.33743412,8.914074888,42.44054315,mothbeans,kaggle_crop
27,69,22,17.91652287,5.932323085,69.14681022,kidneybeans,kaggle_crop
61,41,35,24.97178693,6.842966478999998,195.7571622,jute,kaggle_crop
